=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2017OCT09 081500  2.0 1008.1  30.0  2.0 2.0 2.0  none  OFF  OFF   13.14 -20.62  SHEAR    NA    NA   31.05   39.92  FCST   GOES13 52.3 
2017OCT09 084500  2.1 1007.6  31.0  2.1 2.2 2.5  0.2Thour OFF  OFF   12.94 -19.31  SHEAR    NA    NA   31.08   39.90  FCST   GOES13 52.3 
2017OCT09 091500  2.1 1007.5  31.0  2.1 2.1 2.1  none  OFF  OFF    3.44 -19.70  CRVBND   NA    NA   31.11   39.90  FCST   GOES13 52.4 
2017OCT09 094500  2.1 1007.5  31.0  2.1 2.4 2.5  0.2Thour OFF  OFF    9.74 -20.93  SHEAR    NA   -3.3   31.14   39.89  FCST   GOES13 52.4 
2017OCT09 101500  2.2 1006.9  32.0  2.2 2.3 2.3  none  OFF  OFF    9.34 -23.60  CRVBND   NA   -3.3   31.17   39.88  FCST   GOES13 52.4 
2017OCT09 104500  2.2 1006.9  32.0  2.2 2.4 2.4  none  OFF  OFF   13.74 -23.42  CRVBND   NA   -3.3   31.20   39.88  FCST   GOES13 52.4 
2017OCT09 111500  2.2 1006.9  32.0  2.2 2.5 2.5  none  OFF  OFF   12.04 -25.56  CRVBND   NA   -3.3   31.23   39.87  FCST   GOES13 52.5 
2017OCT09 114500  2.3 1006.3  33.0  2.3 2.5 2.5  none  OFF  OFF   12.24 -26.16  SHEAR    NA   -3.3   31.25   39.87  FCST   GOES13 52.5 
2017OCT09 121500  2.4 1005.7  34.0  2.4 2.5 2.5  none  OFF  OFF   14.74 -27.46  SHEAR    NA   -3.3   31.28   39.87  FCST   GOES13 52.5 
2017OCT09 124500  2.4 1005.7  34.0  2.4 2.5 2.5  none  OFF  OFF    8.64 -25.62  SHEAR    NA   -3.3   31.30   39.87  FCST   GOES13 52.5 
2017OCT09 131500  2.4 1005.7  34.0  2.4 2.3 2.2  0.2Thour OFF  OFF  -22.16 -24.01  CRVBND   NA   -3.3   31.32   39.86  FCST   GOES13 52.5 
2017OCT09 134500  2.5 1005.1  35.0  2.5 2.7 2.8  0.2Thour OFF  OFF  -22.56 -20.61  CRVBND   NA   -3.3   31.34   39.86  FCST   GOES13 52.5 
2017OCT09 141500  2.5 1005.1  35.0  2.5 2.5 3.1  0.2Thour OFF  OFF  -28.26 -17.56  CRVBND   NA   -3.3   31.37   39.93  FCST   GOES13 52.5 
2017OCT09 144500  2.5 1005.1  35.0  2.5 2.8 2.8  none  OFF  OFF    2.64 -17.21  CRVBND   NA   -3.3   31.39   39.91  FCST   GOES13 52.5 
2017OCT09 151500  2.5 1005.1  35.0  2.4 2.1 2.1  none   ON  OFF   10.94 -18.53  CRVBND   NA   -3.3   31.41   39.89  FCST   GOES13 52.6 
2017OCT09 154500  2.5 1005.1  35.0  2.4 2.1 2.1  none   ON  OFF   13.34 -18.82  CRVBND   NA   -3.3   31.43   39.87  FCST   GOES13 52.6 
2017OCT09 161500  2.5 1005.1  35.0  2.3 2.2 2.2  none   ON  OFF    5.14 -22.10  CRVBND   NA   -3.3   31.45   39.85  FCST   GOES13 52.6 
2017OCT09 164500  2.5 1005.1  35.0  2.4 2.4 2.4  none   ON  OFF  -15.86 -22.49  CRVBND   NA   -3.3   31.47   39.84  FCST   GOES13 52.6 
2017OCT09 171500  2.5 1005.1  35.0  2.3 2.3 2.3  none   ON  OFF  -24.16 -23.75  CRVBND   NA   -3.3   31.49   39.82  FCST   GOES13 52.7 
2017OCT09 174500  2.5 1005.1  35.0  2.3 2.3 2.3  none   ON  OFF  -23.56 -27.30  CRVBND   NA   -3.3   31.51   39.80  FCST   GOES13 52.7 
2017OCT09 181500  2.5 1005.0  35.0  2.2 2.0 2.0  none   ON  OFF  -25.76 -29.34  CRVBND   NA   -3.3   31.53   39.78  FCST   GOES13 52.7 
2017OCT09 184500  2.5 1005.0  35.0  2.2 2.5 2.5  none   ON  OFF  -26.16 -34.70  CRVBND   NA   -3.3   31.54   39.76  FCST   GOES13 52.8 
2017OCT09 191500  2.5 1005.0  35.0  2.3 2.4 2.4  none   ON  OFF  -12.66 -32.66  CRVBND   NA   -3.3   31.56   39.73  FCST   GOES13 52.8 
2017OCT09 194500  2.5 1005.0  35.0  2.3 2.3 2.3  none   ON  OFF    2.54 -27.99  CRVBND   NA   -3.3   31.58   39.71  FCST   GOES13 52.8 
2017OCT09 201500  2.5 1005.1  35.0  2.2 2.2 2.2  none   ON  OFF   -8.06 -26.04  CRVBND   NA   -3.3   31.50   39.63  FCST   GOES13 52.8 
2017OCT09 204500  2.5 1005.1  35.0  2.2 2.0 2.0  none   ON  OFF   -0.36 -23.54  CRVBND   NA   -9.3   31.50   39.61  FCST   GOES13 52.8 
2017OCT09 211500  2.4 1005.6  34.0  2.2 2.6 2.6  none   ON  OFF    2.44 -18.63  CRVBND   NA   -9.0   31.50   39.59  FCST   GOES13 52.9 
2017OCT09 214500  2.4 1005.6  34.0  2.3 2.3 2.3  none   ON  OFF   11.34 -12.70  CRVBND   NA   -9.0   31.51   39.57  FCST   GOES13 52.9 
2017OCT09 221500  2.4 1005.6  34.0  2.2 1.7 1.5  0.5Thour  ON  OFF   13.34  -8.78  SHEAR    NA   -9.0   31.51   39.54  FCST   GOES13 52.9 
2017OCT09 224500  2.4 1005.6  34.0  2.1 1.8 1.5  0.5Thour  ON  OFF   14.04  -5.11  SHEAR    NA   -9.0   31.52   39.52  FCST   GOES13 52.9 
2017OCT09 231500  2.3 1006.2  33.0  2.0 1.7 1.5  0.5Thour  ON  FLG   14.64  -2.22  SHEAR    NA   -9.0   31.52   39.49  FCST   GOES13 52.9 
2017OCT09 234500  2.3 1006.2  33.0  1.9 1.6 1.5  0.5Thour  ON  FLG   14.34  -2.28  SHEAR    NA   -9.0   31.53   39.47  FCST   GOES13 53.0 
2017OCT10 001500  2.3 1009.2  33.0  1.8 1.5 1.5  none   ON  FLG   13.94  -3.79  SHEAR    NA   -9.0   31.54   39.44  FCST   GOES13 53.0 
2017OCT10 004500  2.3 1009.2  33.0  1.8 2.4 2.4  none   ON  FLG   12.64  -6.35  SHEAR    NA   -9.0   31.54   39.41  FCST   GOES13 53.0 
2017OCT10 011500  2.3 1009.2  33.0  1.8 2.3 2.5  0.5Thour  ON  OFF    5.14  -8.40  SHEAR    NA   -9.0   31.55   39.38  FCST   GOES13 53.0 
2017OCT10 014500  2.3 1009.2  33.0  1.9 2.3 2.5  0.5Thour  ON  OFF   -1.46  -9.54  SHEAR    NA   -9.0   31.56   39.35  FCST   GOES13 53.1 
2017OCT10 021500  2.3 1008.8  33.0  2.0 2.3 2.6  0.5Thour  ON  OFF    0.64 -31.88  CRVBND   NA   -9.0   32.27   39.05  FCST   GOES13 53.8 
2017OCT10 024500  2.3 1008.8  33.0  2.2 2.4 2.6  0.5Thour  ON  OFF   -1.46 -30.04  CRVBND   NA   -9.0   32.29   39.02  FCST   GOES13 53.8 
2017OCT10 031500  2.3 1008.8  33.0  2.2 2.0 2.0  none   ON  OFF   -5.76 -29.71  CRVBND   NA   -9.0   32.31   38.98  FCST   GOES13 53.8 
2017OCT10 034500  2.3 1008.8  33.0  2.3 2.4 2.4  none  OFF  OFF   -5.56 -28.19  CRVBND   NA   -9.0   32.33   38.95  FCST   GOES13 53.9 
2017OCT10 041500  2.3 1008.8  33.0  2.2 2.2 2.2  none   ON  OFF   -4.86 -27.02  CRVBND   NA   -9.0   32.34   38.91  FCST   GOES13 53.9 
2017OCT10 044500  2.3 1008.8  33.0  2.2 2.2 2.2  none   ON  OFF   -6.86 -25.16  CRVBND   NA   -9.0   32.36   38.87  FCST   GOES13 54.0 
2017OCT10 051500  2.3 1008.8  33.0  2.2 2.2 2.2  none   ON  OFF   -4.16 -23.48  CRVBND   NA   -9.0   32.38   38.84  FCST   GOES13 54.0 
2017OCT10 054500  2.3 1008.8  33.0  2.2 2.3 2.3  none   ON  OFF    4.64 -23.34  CRVBND   NA   -9.0   32.39   38.80  FCST   GOES13 54.0 
2017OCT10 061500  2.3 1008.8  33.0  2.2 2.3 2.3  none   ON  OFF   -1.16 -23.63  CRVBND   NA   -9.0   32.41   38.77  FCST   GOES13 54.1 
